clean_title,title_length,tweet_count,exclaim_count,question_count,has_url,actual_label,predicted_label,fake_score,correct
royal wedding countdown meghan markle s friends and family begin their travels to london,14,37,0,0,1,0,1,0.6073957606452058,False
alexandria shooting injures congressman celebrities react,6,4,0,0,1,1,1,0.9615676191858622,True
prince harry opens up about asking prince charles to walk meghan markle down the aisle at wedding,17,24,0,0,1,0,1,0.5315959498265435,False
selena gomez and justin bieber spotted making out after their concert date,12,47,0,0,1,1,1,0.762663457572663,True
a complete timeline of selena gomez and justin bieber s relationship,11,57,0,0,1,0,1,0.7977146703453794,False
the real reason jennifer aniston and justin theroux split,9,254,0,0,1,1,1,0.8371386785911047,True
celeb exes who ve had to work together after splitting up,11,59,0,0,1,0,0,0.3580335424125236,True
sarah hyland s critics choice awards dress 2018,8,23,0,0,1,0,0,0.059519730962240974,True
taylor swift is really committed to this laying low thing huh,11,1039,0,1,1,1,1,0.6468669734155715,True
john travolta had six year gay affair with me california pilot doug gotterba alleges in report that actor s camp calls ridiculous,22,8,0,0,1,1,1,0.553475550867834,True
serena williams fianc loves being a father dad life is the greatest,12,13,0,0,1,0,0,0.23561210207565103,True
margot robbie s reaction to her oscars nomination for i tonya is adorable,13,53,0,0,1,0,1,0.5097183908662782,False
kim kardashian is afraid kanye west might be headed towards another meltdown,12,4,0,0,1,1,1,0.959665503391356,True
selena gomez and francia ra sa share story behind dramatic kidney transplant,12,15,0,0,1,0,1,0.5372044467853725,False
sofia richie gets cosy with beau scott disick in mexico,10,27,0,0,1,0,1,0.5630661845846802,False
brad pitt hits back at angelina jolie over child support jab,11,13,0,0,1,1,1,0.939983122387743,True
kim kardashian never said she and kanye west barely made it this year despite ok magazine report,17,4,1,0,1,1,1,0.9488641556253651,True
charlie puth says selena gomez romance messed him up,9,53,0,0,1,0,1,0.730785959630392,False
sofia richie 20 and scott disick 35 ignore each other as they talk on phones at dinner date,18,74,0,0,1,0,1,0.5735998958459934,False
david and victoria beckham shoot down divorce rumors fake news fueled by social media,14,15,0,0,1,1,1,0.867138357235857,True
ben affleck buys 19 million mansion half a mile from jennifer garner,12,53,0,0,1,0,1,0.8462222240362802,False
julia roberts,2,1020,0,0,1,1,1,0.8628299473304818,True
meghan markle reportedly feuds with furious jealous camilla p bowles to be prince harry s wife,16,13,0,0,1,1,1,0.9575753243623236,True
the troubling truth behind who is america s corinne olympios prank,11,39,0,1,1,0,0,0.43705348811999045,True
everything miranda lambert and blake shelton have said about their divorce,11,79,0,0,1,1,1,0.8742175525496834,True
ready player one your ultimate guide to all the pop culture references,12,33,0,0,1,0,0,0.1742551735909816,True
backstreet boys recruit jimmy fallon for i want it that way video,12,1,0,0,1,0,0,0.1437054978727916,True
new feud michael strahan furious alex rodriguez stole his tv spotlight,11,3,1,0,1,1,1,0.8612744045607432,True
michael phelps defends shark race how we did it was the best way,13,29,0,0,1,0,0,0.14237560875559588,True
kendra duggar revealed she her mom were pregnant at the same time on counting on s baby birth special,19,48,0,0,1,0,0,0.17903163241521483,True
naturi naughton,2,65,0,0,1,0,0,0.3124301464053466,True
harvey weinstein accuser mira sorvino calls charges a really good first step,12,19,0,0,1,0,0,0.309545667695403,True
selena gomez jokes again her met gala tan at defy city puma event,13,27,0,0,1,0,0,0.1387300532530825,True
charles manson,2,1020,0,0,1,1,1,0.564096700838298,True
nbc investigation finds no wrongdoing in handling of matt lauer case,11,49,0,0,1,0,0,0.45629789367379475,True
man of the woods,4,13,0,0,1,0,0,0.19148117371452233,True
gigi hadid turning down zayn malik s marriage proposals,9,3,0,0,0,1,1,0.9373308880473867,True
as more women accuse charlie rose of sexual harassment some say they alerted cbs managers,15,5,0,0,1,0,0,0.19234917641613775,True
selena gomez and demi lovato reunite at the instyle awards see the sweet moment,14,0,1,0,1,0,0,0.16628519901224934,True
is the weeknd dissing selena gomez with this stranger things tweet see shady message,14,10,0,1,1,1,1,0.7470313361877636,True
aaliyah s 90s fashion is back on trend shop her looks eonline,12,81,1,1,1,0,0,0.18100588206030802,True
prince philip makes his first public appearance following his hospitalization,10,12,0,0,1,0,0,0.11077001512350056,True
disney star adam hicks stuck in jail awaiting mental health evaluation,11,98,0,0,1,0,0,0.060323998059314536,True
katie holmes and jamie foxx a timeline of their relationship,10,51,0,0,1,1,1,0.9554479816622725,True
victoria beckham shows off her sartorial style in white co ords at the people s choice awards,17,6,0,0,1,0,0,0.24493047718105676,True
ellen degeneres wrote the sweetest message to portia de rossi on their ninth wedding anniversary,15,58,0,0,1,0,1,0.5870643304036745,False
bruno mars and cardi b finesse the remix with in living color inspired video,14,191,0,0,1,0,0,0.08152784658181628,True
all men must die but we are not men game of thrones s06e03,13,96,0,0,1,0,0,0.408265472208808,True
jessie james decker gets hot and bothered watching eric decker do yard work on eric jessie,16,16,0,0,1,0,0,0.09336423720873079,True
kendall kylie jenner rejected from multiple golden globes after parties report,11,11,0,0,1,1,1,0.6821628163059599,True
why katy perry is relieved taylor swift accepted her olive branch,11,208,0,0,1,1,1,0.744748879721947,True
paula abdul rowan blanchard sabrina carpenter laverne cox jessie j and more announced to join lineup of world renowned speakers and performers at we day california,26,65,0,0,1,0,0,0.2933813323204572,True
brooklyn beckham gushes over chloe moretz in sweet snap,9,27,0,0,1,0,0,0.13341538651426513,True
brad pitt to quit acting in three years,8,642,0,0,1,1,1,0.9534439952950368,True
tyler hubbard and wife hayley welcome a daughter,8,15,0,0,1,0,0,0.08449417544226547,True
incredibles 2 trailer shows bob and ellen trading parental and superhero jobs,12,11,0,0,1,0,0,0.09684083409912476,True
kate middleton is back to work after pippa middleton s whirlwind wedding weekend,13,67,0,0,1,0,0,0.43120122706699265,True
katie holmes trials fighting reports about a jamie foxx breakup and a tom cruise suri reunion,16,5,0,0,1,1,1,0.9749590933162307,True
13 reasons why season 2 everything we know so far,10,165,0,0,1,0,0,0.13896501805664052,True
princess eugenie basically confirmed the queen loves the crown,9,1,0,0,1,0,0,0.44009355224447394,True
jennifer lawrence bill murray johnny depp and the role of the muse,12,17,0,0,1,1,1,0.5367362339685646,True
inhumans tv series,3,14,0,0,1,0,0,0.10184879658039131,True
james corden adam levine stopped for causing traffic hazard,9,57,0,0,1,0,0,0.255565648607441,True
shia labeouf s new movie only sold 3 tickets in the u k,13,58,0,0,1,0,1,0.5373015302230176,False
nicole snooki polizzi on why sammi sweetheart won t be back for mtv s jersey shore revival,17,48,0,0,1,0,0,0.05115656573430595,True
adele pays emotional visit to london s grenfell tower after deadly apartment fire,13,108,0,0,1,0,0,0.15485897000317575,True
leonardo dicaprio makes first appearance since nina agdal split at cannes charity gala,13,64,0,0,1,0,0,0.46436985121787633,True
mark salling glee star dead at 35 of apparent suicide,10,4,0,0,1,0,0,0.21660014532539584,True
headlines ryan seacrest on gut wrenching accusation dwts tour bus accident,11,56,0,0,1,0,0,0.4335434908440197,True
jennifer lawrence margot robbie more teach drinking slang from around the world,12,29,0,0,1,1,1,0.7630326982743557,True
alex trebek had brain surgery to treat a subdural hematoma here s what that is,15,197,0,0,1,0,1,0.5733230848263592,False
kristin cavallari bites back after nfl husband jay cutler s teammate says olivia munn is hotter,16,58,0,0,1,0,0,0.13409629245828547,True
khloe kardashian reveals why she wanted a baby boy,9,62,0,0,1,0,0,0.2455149320055899,True
21 things you may not know about ashley graham,9,53,0,0,1,0,0,0.23486471663730607,True
2018 sag awards live stream how to watch online sunday s 24th annual screen actors guild awards,17,8,0,0,1,1,0,0.15168305604148946,False
lady gaga s style is unremarkable in a star is born,11,46,0,0,1,0,0,0.3638909314748663,True
madame tussauds in vegas the lady gaga experience cancelled,9,70,0,0,1,0,0,0.3774570624618407,True
tristan thompson,2,16,0,0,1,0,1,0.5943001614726183,False
monica lewinsky emerging from the house of gaslight in the age of metoo,13,81,0,0,1,0,0,0.09631669175797551,True
what are chip and joanna gaines doing after fixer upper,10,83,0,1,1,0,0,0.3427826906619565,True
elizabeth smart reveals kidnap horror in my story memoir,9,28,0,0,1,0,0,0.09284889191065433,True
sag awards address metoo timesup and donald trump,8,1,0,0,0,1,1,0.844838755925988,True
jonathan rhys meyers partner shares intimate photos and details from couple s at home delivery,15,0,0,0,1,0,0,0.2566423785798348,True
jennifer aniston latest news photos and videos page 3,9,3,0,0,1,1,1,0.7478268401040971,True
blake lively re follows ryan reynolds on instagram and her entire feed is back,14,0,0,0,1,0,0,0.3474406453618367,True
brie bella says she will always love john cena like a brother amid nikki bella split,16,71,0,0,1,0,0,0.040538857455015884,True
who is hailey baldwin justin bieber s new fianc e,10,10,0,1,1,1,1,0.7233328335286136,True
kourtney kardashian was on verge of mental breakdown over scott disick split,12,10,0,0,1,1,1,0.6888078529505496,True
story about kevin hart buying eniko parrish 250 000 push present is fake news,14,0,0,0,1,1,1,0.7518170248573012,True
liam hemsworth joins miley cyrus backstage after her emotional billboard music awards performance,13,20,0,0,1,0,0,0.46310714977265793,True
gigi hadid priyanka chopra j lo more best dressed stars of the week pics,14,123,0,0,1,0,0,0.13300262845674238,True
rise of the teenage mutant ninja turtles character photos suggest it s a prequel,14,0,0,0,1,0,0,0.0995536265099965,True
lena discusses her most painful choice,6,96,0,0,1,0,0,0.1892615530749045,True
demario jackson finally speaks out amid bachelor in paradise scandal my character has been assassinated,15,67,0,0,1,0,0,0.03750537459848812,True
u s senate u s senate roll call votes 110th congress,11,904,0,0,1,0,0,0.25024709892674835,True
unbreakable kimmy schmidt trailer is here to educate you about thumbs lemonade ing and ghost pottery,16,0,0,0,1,0,0,0.08642827980558233,True
angelina jolie would drop divorce take brad pitt back if he begged for another chance,15,13,0,0,1,1,1,0.9471026213451508,True
kim kardashian just dyed her hair bright pink,8,75,0,0,1,0,0,0.3401100315197528,True
inside amy schumer,3,39,0,0,1,0,0,0.2611587880589329,True
bella hadid flaunts incredibly plump pout after denying any lip fillers,11,46,0,0,1,0,0,0.22876017604187535,True
revenge body with khlo kardashian,5,1006,0,0,1,1,0,0.3482536485139738,False
alicia keys says she loves gwen stefani more than blake shelton does watch,13,1040,0,0,1,1,1,0.9210664751527935,True
heidi montag talks baby struggles and timing,7,14,0,0,1,0,0,0.23308770277265928,True
game of thrones exclusive new photos we reunite the starks,10,71,0,0,1,0,0,0.21122749690051248,True
moon s path in front of sun eclipsed malia obama s harvard move in,14,1,0,0,1,0,1,0.7733195526770401,False
beyonc s 2018 grammy awards look was inspired by the black panthers,12,72,0,0,1,0,0,0.05961260380827687,True
comme des gar ons,4,69,0,0,1,0,0,0.30213722941229565,True
kate middleton dons fascinator as she heads to pippa middleton s wedding with prince william america speaks ink,18,78,0,0,1,0,0,0.2435972602607129,True
has taylor swift become the cersei lannister of pop music,10,20,0,1,1,1,1,0.6802330155535483,True
how john legend sara bareilles and co stars see jesus christ superstar roles,13,47,0,0,1,0,0,0.29249372003751034,True
what you need to know about gigi hadid s new makeup line with maybelline,14,17,0,0,1,0,0,0.2055145249399067,True
jennifer garner josh duhamel dating why ben affleck feels threatened by the rumor,13,28,0,0,1,1,1,0.934256311032693,True
jamie lynn spears,3,42,0,0,1,0,0,0.4511352971721771,True
the originals to end after season 5 on the cw,10,315,0,0,1,0,0,0.043753503928391405,True
taylor swift will reportedly keep her new album off streaming services like spotify and apple music for a week,19,39,0,0,1,1,1,0.6106526447866996,True
sofia richie,2,1,0,0,1,0,1,0.7459231368163327,False
selena gomez wears bold shirt after justin bieber s engagement,10,24,0,0,1,0,1,0.7479983897719179,False
could drake s video reunion lead to an actual degrassi revival,11,14,0,1,1,0,0,0.3392376612983522,True
botched patient gets her husband to help duct tape her boobs,11,2,0,0,1,0,0,0.11024709893316689,True
clayne crawford apologizes for bad behavior on lethal weapon set,10,0,0,0,1,0,0,0.219826577110921,True
katy perry dressed as an actual angel on the 2018 met gala red carpet,14,19,0,0,1,0,0,0.04819163136547744,True
tina fey s mean girls is now a fetch broadway musical,11,60,0,0,1,0,0,0.329756873274118,True
puppy bowl,2,61,0,0,1,0,0,0.47059517582410443,True
exclusive kyle clarke dishes mightily on what happens at the abbey,11,36,0,0,1,0,0,0.1992765987651467,True
paris hilton chris zylka show some pda on the red carpet,11,101,1,0,1,0,0,0.14212424527445802,True
leah remini sets development pact with new a e networks scientology renewed for season 3,15,29,0,0,1,0,0,0.06566140251801678,True
glee s worst song according to lea michele,8,46,0,0,1,0,0,0.20496146457817732,True
ruby rose opens up about health crisis and why we may be seeing her in a wheelchair,17,13,0,0,1,1,0,0.11464178981370307,False
story about khloe kardashian guilty over happy pregnancy as kylie jenner struggles is made up,15,8,0,0,1,1,1,0.6270320906837169,True
joel osteen faces criticism on social media for closing houston megachurch s doors amid harvey,15,22,0,0,1,0,0,0.14597465540562324,True
ivanka trump working with hollywood stylist cat williams,8,91,0,0,1,0,1,0.6093466379878328,False
15 times chris pratt s instagram was out of this world,11,21,0,0,1,0,0,0.3595882340593558,True
